DATE,PERIOD,GROSS INJECTION (MWh),NET INJECTION (MWh)
15 Sep 19,9,2539.4700000000007,2311.365
15 Sep 19,10,2531.393,2302.522
15 Sep 19,11,2532.3340000000007,2303.382
15 Sep 19,12,2547.521,2318.282
15 Sep 19,13,2579.169000000001,2349.985
15 Sep 19,14,2596.799,2367.411
15 Sep 19,15,2598.192,2369.279
15 Sep 19,16,2622.706000000001,2393.1240000000007
15 Sep 19,17,2701.3990000000003,2470.528
15 Sep 19,18,2747.2070000000003,2513.449
15 Sep 19,19,2817.26,2581.615
15 Sep 19,20,2848.4640000000004,2610.303
15 Sep 19,21,2895.8569999999995,2657.2899999999995
15 Sep 19,22,2911.46,2671.0559999999996
15 Sep 19,23,2912.018,2671.29
15 Sep 19,24,2900.849,2659.186
15 Sep 19,25,2881.628,2639.9589999999994
15 Sep 19,26,2884.3520000000003,2640.625
15 Sep 19,27,2898.577,2654.6490000000003
15 Sep 19,28,2902.687,2659.6740000000004
15 Sep 19,29,2913.7680000000005,2671.31
15 Sep 19,30,2920.252,2679.58
15 Sep 19,31,2913.6209999999996,2674.4570000000003
15 Sep 19,32,2917.78,2679.6330000000007
15 Sep 19,33,2915.6040000000003,2678.553
15 Sep 19,34,2907.42,2670.8720000000003
15 Sep 19,35,2909.286,2674.682
15 Sep 19,36,2903.1690000000003,2669.922
15 Sep 19,37,2908.342,2676.5660000000007
15 Sep 19,38,2947.218,2717.46
15 Sep 19,39,3000.6670000000013,2770.6040000000003
15 Sep 19,40,3025.619,2795.5290000000005
15 Sep 19,41,3037.822,2807.946000000001
15 Sep 19,42,3056.8570000000004,2826.2909999999997
15 Sep 19,43,3068.1310000000008,2837.492000000001
15 Sep 19,44,3055.934,2825.5660000000007
15 Sep 19,45,2996.648,2766.49
15 Sep 19,46,2955.722,2726.42
15 Sep 19,47,2886.1980000000012,2657.1810000000005
15 Sep 19,48,2831.111,2602.236
16 Sep 19,1,2760.704,2531.533000000001
16 Sep 19,2,2703.1830000000004,2473.635000000001
16 Sep 19,3,2660.4390000000008,2430.849
16 Sep 19,4,2607.3770000000004,2376.7590000000005
16 Sep 19,5,2567.9410000000003,2337.315
16 Sep 19,6,2539.821,2310.4120000000007
16 Sep 19,7,2522.644,2294.449
16 Sep 19,8,2512.198,2283.9970000000008
16 Sep 19,9,2516.2789999999995,2288.7029999999995
16 Sep 19,10,2510.0080000000007,2283.729
16 Sep 19,11,2549.935,2321.314
16 Sep 19,12,2610.863,2382.025
16 Sep 19,13,2700.5029999999997,2471.0290000000005
16 Sep 19,14,2796.4260000000004,2567.4539999999997
16 Sep 19,15,2893.527,2664.635
16 Sep 19,16,3001.3379999999997,2770.841
16 Sep 19,17,3142.243,2909.69
16 Sep 19,18,3258.711,3024.019
16 Sep 19,19,3333.005,3095.994
16 Sep 19,20,3365.015000000001,3126.672
16 Sep 19,21,3401.759,3161.26
16 Sep 19,22,3413.011,3170.559
16 Sep 19,23,3423.293,3180.482
16 Sep 19,24,3398.850000000001,3156.505
16 Sep 19,25,3370.5440000000003,3129.443
16 Sep 19,26,3352.878000000001,3110.9890000000005
16 Sep 19,27,3378.351,3136.1209999999996
16 Sep 19,28,3397.5490000000004,3158.101000000001
16 Sep 19,29,3420.813,3183.1040000000003
16 Sep 19,30,3413.9040000000005,3176.8540000000003
16 Sep 19,31,3410.2719999999995,3174.1999999999994
16 Sep 19,32,3422.866,3188.235
16 Sep 19,33,3426.57,3193.972
16 Sep 19,34,3424.8179999999998,3194.552
16 Sep 19,35,3397.6490000000003,3169.74
16 Sep 19,36,3358.3520000000003,3132.9249999999993
16 Sep 19,37,3295.485,3072.231
16 Sep 19,38,3286.9240000000004,3065.23
16 Sep 19,39,3306.2209999999995,3085.7700000000004
16 Sep 19,40,3298.1910000000007,3077.581000000001
16 Sep 19,41,3286.55,3066.5429999999997
16 Sep 19,42,3266.572,3046.745
16 Sep 19,43,3246.629000000001,3025.611000000001
16 Sep 19,44,3197.0679999999998,2976.067
16 Sep 19,45,3118.949,2897.8590000000004
16 Sep 19,46,3053.6330000000007,2832.6510000000007
16 Sep 19,47,2988.945,2769.506
16 Sep 19,48,2907.759,2692.028
17 Sep 19,1,2828.505,2614.956
17 Sep 19,2,2767.99,2554.363
17 Sep 19,3,2707.757,2493.321
17 Sep 19,4,2682.3140000000008,2466.757
17 Sep 19,5,2648.3260000000005,2430.833
17 Sep 19,6,2624.515000000001,2407.349
17 Sep 19,7,2601.9680000000008,2386.59
17 Sep 19,8,2583.443,2367.5
17 Sep 19,9,2580.953,2364.9
17 Sep 19,10,2581.1759999999995,2364.99
17 Sep 19,11,2609.9770000000003,2393.0660000000003
17 Sep 19,12,2666.3250000000007,2448.390000000001
17 Sep 19,13,2764.509,2546.717
17 Sep 19,14,2865.433,2647.437000000001
17 Sep 19,15,2931.6890000000008,2714.989
17 Sep 19,16,3046.6220000000003,2830.1540000000005
17 Sep 19,17,3192.826,2973.29
17 Sep 19,18,3286.6540000000005,3063.217
17 Sep 19,19,3346.99,3121.141
17 Sep 19,20,3387.067,3159.958
17 Sep 19,21,3431.418,3201.317
17 Sep 19,22,3448.9870000000005,3219.1130000000007
17 Sep 19,23,3446.324,3218.563
17 Sep 19,24,3428.4749999999995,3201.9690000000005
17 Sep 19,25,3396.949,3170.6659999999997
17 Sep 19,26,3393.715,3167.539
17 Sep 19,27,3414.9039999999995,3188.238
17 Sep 19,28,3431.213,3204.3379999999997
17 Sep 19,29,3453.3250000000007,3227.1900000000005
17 Sep 19,30,3449.199,3222.552
17 Sep 19,31,3447.465,3222.159
17 Sep 19,32,3458.643,3236.246
17 Sep 19,33,3459.207000000001,3238.736000000001
17 Sep 19,34,3458.686,3239.917
17 Sep 19,35,3434.228,3216.901
17 Sep 19,36,3389.205,3173.947
17 Sep 19,37,3322.583,3109.039
17 Sep 19,38,3321.6,3109.074
17 Sep 19,39,3341.9510000000005,3129.6790000000005
17 Sep 19,40,3342.205000000001,3128.4300000000007
17 Sep 19,41,3330.541000000001,3113.2580000000007
17 Sep 19,42,3313.765000000001,3096.182
17 Sep 19,43,3292.49,3074.3990000000003
17 Sep 19,44,3250.442,3031.864
17 Sep 19,45,3180.894,2962.9429999999998
17 Sep 19,46,3108.9930000000004,2890.408
17 Sep 19,47,3035.16,2817.1009999999997
17 Sep 19,48,2955.6,2737.891
18 Sep 19,1,2881.5850000000005,2664.255
18 Sep 19,2,2812.197,2595.529
18 Sep 19,3,2766.3509999999997,2549.717
18 Sep 19,4,2725.292,2510.472
18 Sep 19,5,2685.808,2471.861000000001
18 Sep 19,6,2657.724,2444.3450000000007
18 Sep 19,7,2634.7059999999997,2421.838
18 Sep 19,8,2614.384,2402.072
18 Sep 19,9,2612.819,2400.588
18 Sep 19,10,2618.136,2405.67
18 Sep 19,11,2650.365,2437.3779999999997
18 Sep 19,12,2700.6890000000003,2486.755
18 Sep 19,13,2803.3390000000004,2588.9970000000008
18 Sep 19,14,2881.262,2666.678
18 Sep 19,15,2961.613,2747.6820000000002
18 Sep 19,16,3076.521,2862.465
18 Sep 19,17,3222.2899999999995,3006.637
18 Sep 19,18,3310.36,3092.702
18 Sep 19,19,3393.691,3173.708
18 Sep 19,20,3426.219,3202.888
18 Sep 19,21,3461.2940000000003,3236.905
18 Sep 19,22,3492.3559999999998,3267.396
18 Sep 19,23,3492.6500000000005,3266.007
18 Sep 19,24,3472.791,3250.438000000001
18 Sep 19,25,3445.2120000000004,3224.9359999999997
18 Sep 19,26,3438.288,3217.208
18 Sep 19,27,3460.972,3240.0650000000005
18 Sep 19,28,3488.594,3267.321000000001
18 Sep 19,29,3507.091000000001,3285.945
18 Sep 19,30,3504.724,3284.4710000000005
18 Sep 19,31,3502.7210000000005,3283.1560000000004
18 Sep 19,32,3509.914,3292.784
18 Sep 19,33,3518.9970000000003,3303.823
18 Sep 19,34,3489.661,3275.475000000001
18 Sep 19,35,3459.8630000000007,3249.033
18 Sep 19,36,3420.126,3211.2670000000007
18 Sep 19,37,3361.387,3154.586
18 Sep 19,38,3350.261,3144.704
18 Sep 19,39,3358.417,3152.9349999999995
18 Sep 19,40,3357.365,3153.1450000000004
18 Sep 19,41,3336.3990000000003,3132.5579999999995
18 Sep 19,42,3315.9210000000007,3113.5290000000005
18 Sep 19,43,3293.235,3093.704
18 Sep 19,44,3239.4780000000005,3039.613
18 Sep 19,45,3171.7580000000007,2971.485
18 Sep 19,46,3111.4570000000003,2909.659
18 Sep 19,47,3026.3749999999995,2823.1929999999998
18 Sep 19,48,2943.289,2738.992
19 Sep 19,1,2864.401,2658.204
19 Sep 19,2,2809.8320000000003,2603.062
19 Sep 19,3,2748.9109999999996,2542.226
19 Sep 19,4,2715.935,2509.197
19 Sep 19,5,2681.637,2475.403
19 Sep 19,6,2656.577,2450.607
19 Sep 19,7,2625.934,2420.0870000000004
19 Sep 19,8,2614.543,2409.277
19 Sep 19,9,2608.072,2403.138000000001
19 Sep 19,10,2608.949,2404.0550000000007
19 Sep 19,11,2639.1040000000007,2434.508
19 Sep 19,12,2691.538,2486.509
19 Sep 19,13,2793.1929999999998,2587.212
19 Sep 19,14,2883.6700000000005,2677.757
19 Sep 19,15,2961.117,2755.408
19 Sep 19,16,3076.7029999999995,2870.5419999999995
19 Sep 19,17,3216.3910000000005,3008.526
19 Sep 19,18,3312.167000000001,3101.8390000000004
19 Sep 19,19,3369.864,3157.4700000000007
19 Sep 19,20,3407.3340000000007,3192.258
19 Sep 19,21,3444.683,3227.531
19 Sep 19,22,3462.636,3242.396
19 Sep 19,23,3464.347,3241.9629999999997
19 Sep 19,24,3447.818,3225.447
19 Sep 19,25,3403.95,3182.1679999999997
19 Sep 19,26,3389.115,3168.1209999999996
19 Sep 19,27,3401.835,3180.151
19 Sep 19,28,3423.976,3201.762
19 Sep 19,29,3446.702,3224.36
19 Sep 19,30,3448.2580000000007,3228.092
19 Sep 19,31,3443.414,3224.731
19 Sep 19,32,3449.725000000001,3231.648
19 Sep 19,33,3454.6,3238.4260000000004
19 Sep 19,34,3455.245,3237.8060000000005
19 Sep 19,35,3436.957000000001,3220.4770000000003
19 Sep 19,36,3407.851000000001,3193.9060000000004
19 Sep 19,37,3333.312,3118.8630000000007
19 Sep 19,38,3325.7509999999997,3113.043000000001
19 Sep 19,39,3325.8570000000004,3113.015000000001
19 Sep 19,40,3318.313,3106.570000000001
19 Sep 19,41,3304.998,3094.3579999999997
19 Sep 19,42,3285.2790000000005,3074.4820000000004
19 Sep 19,43,3274.305,3063.651
19 Sep 19,44,3235.5559999999996,3025.1409999999996
19 Sep 19,45,3149.2380000000007,2937.4870000000005
19 Sep 19,46,3089.678000000001,2878.233
19 Sep 19,47,3019.524000000001,2808.211
19 Sep 19,48,2952.7030000000004,2740.42
20 Sep 19,1,2867.99,2655.838
20 Sep 19,2,2806.059000000001,2593.3179999999998
20 Sep 19,3,2756.922,2544.468
20 Sep 19,4,2709.719,2497.0640000000008
20 Sep 19,5,2679.2270000000008,2466.362
20 Sep 19,6,2657.5350000000008,2443.620000000001
20 Sep 19,7,2638.281,2424.458
20 Sep 19,8,2621.326,2408.447
20 Sep 19,9,2613.609,2401.579
20 Sep 19,10,2616.5660000000007,2404.2670000000003
20 Sep 19,11,2632.2909999999997,2419.925
20 Sep 19,12,2687.1490000000003,2474.55
20 Sep 19,13,2788.9020000000005,2576.4710000000005
20 Sep 19,14,2879.2859999999996,2666.876
20 Sep 19,15,2968.8430000000008,2756.465
20 Sep 19,16,3075.593,2861.9659999999994
20 Sep 19,17,3216.131,3001.3620000000005
20 Sep 19,18,3312.422,3095.0640000000003
20 Sep 19,19,3364.241,3143.7940000000003
20 Sep 19,20,3405.7209999999995,3182.2180000000008
20 Sep 19,21,3423.2899999999995,3197.9759999999997
20 Sep 19,22,3452.913,3226.811
20 Sep 19,23,3454.473,3227.003000000001
20 Sep 19,24,3435.7380000000007,3205.022
20 Sep 19,25,3391.8389999999995,3161.865
20 Sep 19,26,3382.432,3153.071000000001
20 Sep 19,27,3404.2329999999997,3175.9100000000008
20 Sep 19,28,3436.7470000000003,3208.455
20 Sep 19,29,3447.592000000001,3220.337
20 Sep 19,30,3450.7129999999997,3224.5370000000007
20 Sep 19,31,3441.2209999999995,3216.522
20 Sep 19,32,3446.086,3222.925
20 Sep 19,33,3448.2750000000005,3226.507
20 Sep 19,34,3427.558,3206.8309999999997
20 Sep 19,35,3405.82,3186.86
20 Sep 19,36,3343.6790000000005,3125.437
20 Sep 19,37,3286.554,3068.373
20 Sep 19,38,3283.9970000000008,3066.6740000000004
20 Sep 19,39,3280.1279999999997,3063.2810000000013
20 Sep 19,40,3267.638,3050.42
20 Sep 19,41,3239.9640000000004,3023.3459999999995
20 Sep 19,42,3220.487,3004.563
20 Sep 19,43,3201.4440000000004,2987.059
20 Sep 19,44,3147.248,2933.099
20 Sep 19,45,3092.022,2878.4840000000004
20 Sep 19,46,3039.3520000000008,2825.461
20 Sep 19,47,2974.648,2760.32
20 Sep 19,48,2925.4260000000004,2711.609000000001
21 Sep 19,1,2861.644,2647.961
21 Sep 19,2,2807.202000000001,2594.1850000000004
21 Sep 19,3,2755.975,2543.096
21 Sep 19,4,2716.763,2503.0690000000004
21 Sep 19,5,2672.2259999999997,2457.306
21 Sep 19,6,2649.3160000000007,2433.388000000001
21 Sep 19,7,2621.538,2405.581
21 Sep 19,8,2598.4110000000005,2382.661
21 Sep 19,9,2587.362,2372.278
21 Sep 19,10,2573.435,2358.633
21 Sep 19,11,2581.168,2366.629000000001
21 Sep 19,12,2598.5429999999997,2384.052000000001
21 Sep 19,13,2636.86,2422.44
21 Sep 19,14,2671.4959999999996,2456.061
21 Sep 19,15,2704.4729999999995,2489.956
21 Sep 19,16,2771.546,2555.8010000000004
21 Sep 19,17,2878.8320000000003,2661.8259999999996
21 Sep 19,18,2967.882,2748.094
21 Sep 19,19,3031.383,2808.9479999999994
21 Sep 19,20,3086.2209999999995,2861.868999999999
21 Sep 19,21,3133.3099999999995,2906.9879999999994
21 Sep 19,22,3160.552,2932.3740000000003
21 Sep 19,23,3166.373,2937.264
21 Sep 19,24,3147.473,2916.658000000001
21 Sep 19,25,3116.494,2884.469
21 Sep 19,26,3094.114,2862.901
21 Sep 19,27,3080.635,2849.448
21 Sep 19,28,3075.7290000000003,2843.5290000000005
21 Sep 19,29,3076.3940000000002,2845.0870000000004
21 Sep 19,30,3062.923,2833.1800000000007
21 Sep 19,31,3052.659,2826.074
21 Sep 19,32,3053.6850000000004,2828.232
21 Sep 19,33,3034.8450000000007,2811.71
21 Sep 19,34,3020.2520000000004,2799.653
21 Sep 19,35,2999.197,2781.0040000000004
21 Sep 19,36,2993.6059999999998,2778.321000000001
21 Sep 19,37,2990.387,2777.308
21 Sep 19,38,3012.2340000000004,2800.74
21 Sep 19,39,3051.403,2840.113
21 Sep 19,40,3062.785,2853.0840000000007
21 Sep 19,41,3064.1710000000007,2855.659
21 Sep 19,42,3064.4770000000003,2856.5890000000004
21 Sep 19,43,3061.1409999999996,2853.204
21 Sep 19,44,3032.762000000001,2824.9410000000007
21 Sep 19,45,2980.611000000001,2774.298
21 Sep 19,46,2943.9590000000003,2738.063000000001
21 Sep 19,47,2900.775,2694.909
21 Sep 19,48,2845.862,2640.074
22 Sep 19,1,2807.947,2602.049
22 Sep 19,2,2744.207000000001,2538.3570000000004
22 Sep 19,3,2708.349,2501.844
22 Sep 19,4,2664.525,2456.906
22 Sep 19,5,2635.725,2427.708
22 Sep 19,6,2600.938,2391.9829999999997
22 Sep 19,7,2570.034,2359.984000000001
22 Sep 19,8,2554.475,2344.6539999999995
22 Sep 19,9,2533.905,2323.821000000001
22 Sep 19,10,2535.36,2326.203
22 Sep 19,11,2529.547,2321.814
22 Sep 19,12,2551.86,2346.011
22 Sep 19,13,2578.285,2372.495000000001
22 Sep 19,14,2595.3029999999994,2388.82
22 Sep 19,15,2603.702,2396.568
22 Sep 19,16,2622.445000000001,2414.712
22 Sep 19,17,2691.907,2482.493
22 Sep 19,18,2750.134,2538.703
22 Sep 19,19,2800.5840000000003,2587.1600000000008
22 Sep 19,20,2848.597,2633.49
22 Sep 19,21,2888.1360000000004,2671.4040000000005
22 Sep 19,22,2914.5360000000005,2695.8860000000004
22 Sep 19,23,2931.282,2711.599000000001
22 Sep 19,24,2924.278,2704.4420000000005
22 Sep 19,25,2917.0069999999987,2696.668
22 Sep 19,26,2921.6920000000005,2701.378000000001
22 Sep 19,27,2944.807,2725.0840000000007
22 Sep 19,28,2952.769,2732.3810000000008
22 Sep 19,29,2971.6850000000004,2751.877999999999
22 Sep 19,30,2977.007,2757.4509999999996
22 Sep 19,31,2987.474,2768.69
22 Sep 19,32,2996.781,2779.054
22 Sep 19,33,3000.208,2784.8079999999995
22 Sep 19,34,2993.1679999999997,2779.859000000001
22 Sep 19,35,2986.969,2776.7320000000004
22 Sep 19,36,2977.6090000000004,2769.409
22 Sep 19,37,2978.324,2771.903
22 Sep 19,38,3016.217,2811.71
22 Sep 19,39,3083.1090000000004,2878.9200000000005
22 Sep 19,40,3089.916000000001,2885.0879999999997
22 Sep 19,41,3101.445,2896.3390000000004
22 Sep 19,42,3105.9170000000013,2900.740000000001
22 Sep 19,43,3100.865,2896.580000000001
22 Sep 19,44,3070.247000000001,2865.6059999999998
22 Sep 19,45,3008.9790000000003,2804.5490000000004
22 Sep 19,46,2953.579,2749.2729999999997
22 Sep 19,47,2897.89,2692.296
22 Sep 19,48,2842.96,2635.591
23 Sep 19,1,2781.5960000000005,2574.7120000000004
23 Sep 19,2,2732.638000000001,2523.3
23 Sep 19,3,2690.1009999999997,2479.4530000000004
23 Sep 19,4,2650.236,2439.0110000000004
23 Sep 19,5,2618.0029999999997,2405.947
23 Sep 19,6,2590.367,2378.028
23 Sep 19,7,2573.438,2360.339
23 Sep 19,8,2550.1330000000007,2335.795
23 Sep 19,9,2551.193,2336.6929999999998
23 Sep 19,10,2557.3720000000003,2343.038
23 Sep 19,11,2585.974,2372.5060000000008
23 Sep 19,12,2638.3920000000003,2424.884
23 Sep 19,13,2738.531,2525.321000000001
23 Sep 19,14,2833.682,2621.358
23 Sep 19,15,2935.597,2723.8879999999995
23 Sep 19,16,3062.78,2852.3920000000003
23 Sep 19,17,3202.7000000000007,2992.294000000001
23 Sep 19,18,3317.0170000000003,3103.5840000000007
23 Sep 19,19,3383.222,3169.342
23 Sep 19,20,3430.369,3213.742
23 Sep 19,21,3468.646,3250.5009999999997
23 Sep 19,22,3491.684,3272.7
23 Sep 19,23,3486.8259999999996,3266.1310000000008
23 Sep 19,24,3467.126,3244.682000000001
23 Sep 19,25,3436.119,3212.563
23 Sep 19,26,3424.382,3201.406
23 Sep 19,27,3449.3660000000004,3226.047
23 Sep 19,28,3460.196,3237.586
23 Sep 19,29,3456.991,3234.5879999999997
23 Sep 19,30,3445.018,3223.6679999999997
23 Sep 19,31,3421.545,3200.759
23 Sep 19,32,3421.717,3201.244
23 Sep 19,33,3406.702,3184.43
23 Sep 19,34,3405.375,3183.9570000000003
23 Sep 19,35,3385.715,3167.8990000000003
23 Sep 19,36,3347.687,3132.895
23 Sep 19,37,3297.108000000001,3084.014
23 Sep 19,38,3298.8259999999996,3087.042
23 Sep 19,39,3306.8059999999996,3094.361
23 Sep 19,40,3295.431,3082.9110000000005
23 Sep 19,41,3282.0159999999996,3069.8579999999997
23 Sep 19,42,3256.849,3044.24
23 Sep 19,43,3248.433,3035.913
23 Sep 19,44,3189.115000000001,2976.7870000000003
23 Sep 19,45,3116.6849999999995,2904.783
23 Sep 19,46,3039.745000000001,2827.465
23 Sep 19,47,2967.704,2754.8860000000004
23 Sep 19,48,2890.272,2676.938
24 Sep 19,1,2818.9790000000003,2603.390000000001
24 Sep 19,2,2754.1090000000004,2538.39
24 Sep 19,3,2711.2929999999997,2495.47
24 Sep 19,4,2672.3309999999997,2456.67
24 Sep 19,5,2635.333,2419.1720000000005
24 Sep 19,6,2610.967,2395.0350000000008
24 Sep 19,7,2596.907,2382.7929999999997
24 Sep 19,8,2579.604,2367.615
24 Sep 19,9,2570.528,2358.532
24 Sep 19,10,2578.116,2367.274000000001
24 Sep 19,11,2599.313,2393.3070000000002
24 Sep 19,12,2652.85,2450.2529999999997
24 Sep 19,13,2751.742,2549.312
24 Sep 19,14,2845.5959999999995,2642.527
24 Sep 19,15,2922.9190000000003,2720.117
24 Sep 19,16,3047.12,2842.528
24 Sep 19,17,3186.9330000000004,2984.895
24 Sep 19,18,3289.311,3090.163
24 Sep 19,19,3351.46,3159.2929999999997
24 Sep 19,20,3390.93,3200.651
24 Sep 19,21,3437.3499999999995,3246.476
24 Sep 19,22,3454.316,3259.785
24 Sep 19,23,3474.351000000001,3279.679
24 Sep 19,24,3442.2699999999995,3246.937000000001
24 Sep 19,25,3415.881,3220.668
24 Sep 19,26,3407.3330000000005,3211.553000000001
24 Sep 19,27,3440.011,3243.5170000000007
24 Sep 19,28,3462.105,3266.9189999999994
24 Sep 19,29,3479.218,3284.9679999999994
24 Sep 19,30,3474.3379999999997,3279.0660000000007
24 Sep 19,31,3470.8190000000004,3277.206000000001
24 Sep 19,32,3471.488,3279.6130000000007
24 Sep 19,33,3470.3459999999995,3282.245000000001
24 Sep 19,34,3456.388000000001,3270.6849999999995
24 Sep 19,35,3451.041,3267.620000000001
24 Sep 19,36,3407.7300000000014,3227.6079999999997
24 Sep 19,37,3337.202,3159.86
24 Sep 19,38,3323.797,3147.897
24 Sep 19,39,3335.157,3159.26
24 Sep 19,40,3331.7860000000005,3155.3190000000004
24 Sep 19,41,3321.544000000001,3144.9759999999997
24 Sep 19,42,3311.001000000001,3134.7729999999997
24 Sep 19,43,3288.27,3109.377
24 Sep 19,44,3238.753,3054.639000000001
24 Sep 19,45,3159.806,2975.503
24 Sep 19,46,3095.55,2911.018
24 Sep 19,47,3018.219,2832.4040000000005
24 Sep 19,48,2945.147,2758.012
25 Sep 19,1,2854.698000000001,2667.053
25 Sep 19,2,2791.538,2603.103
25 Sep 19,3,2746.4179999999997,2558.39
25 Sep 19,4,2712.303000000001,2525.388
25 Sep 19,5,2676.482,2489.7140000000004
25 Sep 19,6,2654.735,2468.335
25 Sep 19,7,2628.125,2441.87
25 Sep 19,8,2609.661,2422.94
25 Sep 19,9,2605.305,2418.7209999999995
25 Sep 19,10,2599.659,2412.103
25 Sep 19,11,2622.5840000000007,2434.557
25 Sep 19,12,2689.5059999999994,2502.314
25 Sep 19,13,2789.0780000000004,2603.123
25 Sep 19,14,2872.697,2688.1420000000007
25 Sep 19,15,2942.8340000000003,2758.376
25 Sep 19,16,3072.343,2886.597
25 Sep 19,17,3193.785,3004.890000000001
25 Sep 19,18,3305.756,3114.2579999999994
25 Sep 19,19,3364.068000000001,3170.9479999999994
25 Sep 19,20,3400.43,3203.423
25 Sep 19,21,3437.0819999999994,3237.1540000000005
25 Sep 19,22,3467.612,3265.4770000000003
25 Sep 19,23,3458.222,3256.616
25 Sep 19,24,3424.913,3222.2499999999995
25 Sep 19,25,3368.8279999999995,3164.4210000000007
25 Sep 19,26,3358.7,3155.3920000000007
25 Sep 19,27,3351.3170000000005,3149.4120000000003
25 Sep 19,28,3359.3919999999994,3158.507
25 Sep 19,29,3360.567,3168.1289999999995
25 Sep 19,30,3330.614,3140.598
25 Sep 19,31,3316.6910000000007,3128.3590000000004
25 Sep 19,32,3312.8630000000007,3124.317
25 Sep 19,33,3308.2519999999995,3118.153
25 Sep 19,34,3302.447,3112.9440000000004
25 Sep 19,35,3267.3060000000005,3079.026
25 Sep 19,36,3253.453,3063.97
25 Sep 19,37,3213.2490000000003,3025.9320000000002
25 Sep 19,38,3214.4640000000004,3028.228
25 Sep 19,39,3224.384,3038.268
25 Sep 19,40,3213.4100000000008,3026.308
25 Sep 19,41,3193.42,3005.77
25 Sep 19,42,3169.9970000000003,2981.998
25 Sep 19,43,3139.794000000001,2951.188000000001
25 Sep 19,44,3087.76,2899.9809999999998
25 Sep 19,45,3014.9309999999996,2827.5850000000005
25 Sep 19,46,2936.887,2748.7940000000003
25 Sep 19,47,2870.0040000000004,2680.13
25 Sep 19,48,2802.573000000001,2611.4130000000005
26 Sep 19,1,2725.080000000001,2534.1510000000007
26 Sep 19,2,2666.8630000000007,2474.666
26 Sep 19,3,2626.890000000001,2434.726
26 Sep 19,4,2595.686,2403.867
26 Sep 19,5,2563.8340000000007,2372.563
26 Sep 19,6,2543.282,2352.529
26 Sep 19,7,2516.007,2324.974
26 Sep 19,8,2506.889,2316.113
26 Sep 19,9,2499.5660000000003,2308.068
26 Sep 19,10,2500.861,2309.657
26 Sep 19,11,2535.600000000001,2343.9
26 Sep 19,12,2604.231,2413.226
26 Sep 19,13,2705.2659999999996,2515.093
26 Sep 19,14,2794.509,2603.891
26 Sep 19,15,2860.2919999999995,2669.8479999999995
26 Sep 19,16,2981.69,2790.639
26 Sep 19,17,3109.303,2916.3699999999994
26 Sep 19,18,3199.052,3004.699
26 Sep 19,19,3277.6059999999998,3081.345
26 Sep 19,20,3307.677,3110.542000000001
26 Sep 19,21,3352.828,3155.212
26 Sep 19,22,3371.9509999999996,3174.0599999999995
26 Sep 19,23,3377.151,3175.915
26 Sep 19,24,3359.196000000001,3156.7309999999998
26 Sep 19,25,3331.446,3127.303
26 Sep 19,26,3330.2129999999997,3128.007
26 Sep 19,27,3347.8740000000003,3144.323
26 Sep 19,28,3373.7370000000005,3169.853
26 Sep 19,29,3393.8440000000005,3190.963000000001
26 Sep 19,30,3389.998,3188.795
26 Sep 19,31,3395.0359999999996,3194.587
26 Sep 19,32,3414.367,3216.228
26 Sep 19,33,3421.945,3225.015000000001
26 Sep 19,34,3413.837,3219.6070000000004
26 Sep 19,35,3369.863,3178.195
26 Sep 19,36,3313.498,3123.658000000001
26 Sep 19,37,3280.4909999999995,3094.077
26 Sep 19,38,3270.068,3085.0629999999987
26 Sep 19,39,3282.9569999999994,3098.035
26 Sep 19,40,3274.772,3090.005
26 Sep 19,41,3254.724000000001,3069.4990000000007
26 Sep 19,42,3241.547,3055.677
26 Sep 19,43,3213.3979999999997,3028.052000000001
26 Sep 19,44,3162.6760000000004,2978.5250000000005
26 Sep 19,45,3092.903,2909.887
26 Sep 19,46,3019.634,2836.973
26 Sep 19,47,2952.418,2769.447
26 Sep 19,48,2886.3750000000005,2702.703
27 Sep 19,1,2811.769,2627.9620000000004
27 Sep 19,2,2754.715,2569.675
27 Sep 19,3,2705.5,2519.65
27 Sep 19,4,2663.188,2477.092000000001
27 Sep 19,5,2630.295,2443.784
27 Sep 19,6,2606.016,2419.1279999999997
27 Sep 19,7,2583.913,2397.202
27 Sep 19,8,2564.902,2377.509
27 Sep 19,9,2555.298000000001,2368.2580000000007
27 Sep 19,10,2562.137,2373.6560000000004
27 Sep 19,11,2595.5820000000003,2406.304
27 Sep 19,12,2646.838,2457.291
27 Sep 19,13,2746.3209999999995,2556.578
27 Sep 19,14,2845.5560000000005,2655.8950000000004
27 Sep 19,15,2915.8,2727.0679999999998
27 Sep 19,16,3023.071,2832.7070000000003
27 Sep 19,17,3161.658000000001,2968.8479999999995
27 Sep 19,18,3269.278,3072.408
27 Sep 19,19,3339.318,3140.8520000000003
27 Sep 19,20,3384.777,3186.708
27 Sep 19,21,3426.672,3223.7290000000003
27 Sep 19,22,3447.0370000000003,3244.608
27 Sep 19,23,3444.2490000000003,3244.655
27 Sep 19,24,3428.063,3229.092
27 Sep 19,25,3393.617,3192.445
27 Sep 19,26,3380.24,3176.775
27 Sep 19,27,3401.5609999999997,3199.666
27 Sep 19,28,3418.4390000000003,3215.307
27 Sep 19,29,3430.357,3227.265000000001
27 Sep 19,30,3433.861,3234.365
27 Sep 19,31,3428.7789999999995,3232.114
27 Sep 19,32,3431.94,3236.5220000000004
