"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Oct 2019","38","IGS","0.519","-0.004"
"MG","02 Oct 2019","38","ST","43.678","41.743"
"MG","02 Oct 2019","39","CCGT/COGEN/TRIGEN","3086.796","2906.772"
"MG","02 Oct 2019","39","GT","-0.034","-0.034"
"MG","02 Oct 2019","39","IGS","-0.004","-0.004"
"MG","02 Oct 2019","39","ST","44.736","42.804"
"MG","02 Oct 2019","40","CCGT/COGEN/TRIGEN","3059.508","2879.041"
"MG","02 Oct 2019","40","GT","-0.039","-0.039"
"MG","02 Oct 2019","40","IGS","-0.004","-0.004"
"MG","02 Oct 2019","40","ST","45.056","43.108"
"MG","02 Oct 2019","41","CCGT/COGEN/TRIGEN","3034.901","2854.806"
"MG","02 Oct 2019","41","GT","-0.033","-0.033"
"MG","02 Oct 2019","41","IGS","-0.006","-0.006"
"MG","02 Oct 2019","41","ST","45.329","43.319"
"MG","02 Oct 2019","42","CCGT/COGEN/TRIGEN","3013.178","2831.710"
"MG","02 Oct 2019","42","GT","-0.034","-0.034"
"MG","02 Oct 2019","42","IGS","-0.016","-0.016"
"MG","02 Oct 2019","42","ST","45.780","43.655"
"MG","02 Oct 2019","43","CCGT/COGEN/TRIGEN","2983.222","2799.324"
"MG","02 Oct 2019","43","GT","-0.034","-0.034"
"MG","02 Oct 2019","43","IGS","-0.004","-0.004"
"MG","02 Oct 2019","43","ST","45.699","43.605"
"MG","02 Oct 2019","44","CCGT/COGEN/TRIGEN","2932.837","2749.585"
"MG","02 Oct 2019","44","GT","-0.033","-0.033"
"MG","02 Oct 2019","44","IGS","-0.015","-0.016"
"MG","02 Oct 2019","44","ST","45.379","43.199"
"MG","02 Oct 2019","45","CCGT/COGEN/TRIGEN","2842.254","2664.255"
"MG","02 Oct 2019","45","GT","-0.034","-0.034"
"MG","02 Oct 2019","45","IGS","-0.006","-0.006"
"MG","02 Oct 2019","45","ST","46.114","43.628"
"MG","02 Oct 2019","46","CCGT/COGEN/TRIGEN","2777.027","2604.620"
"MG","02 Oct 2019","46","GT","-0.044","-0.044"
"MG","02 Oct 2019","46","IGS","-0.004","-0.004"
"MG","02 Oct 2019","46","ST","46.802","44.167"
"MG","02 Oct 2019","47","CCGT/COGEN/TRIGEN","2701.558","2524.399"
"MG","02 Oct 2019","47","GT","-0.034","-0.034"
"MG","02 Oct 2019","47","IGS","-0.004","-0.004"
"MG","02 Oct 2019","47","ST","45.648","43.037"
"MG","02 Oct 2019","48","CCGT/COGEN/TRIGEN","2627.220","2447.702"
"MG","02 Oct 2019","48","GT","-0.033","-0.033"
"MG","02 Oct 2019","48","IGS","-0.004","-0.004"
"MG","02 Oct 2019","48","ST","45.578","42.974"
"MG","03 Oct 2019","1","CCGT/COGEN/TRIGEN","2558.153","2379.262"
"MG","03 Oct 2019","1","GT","-0.032","-0.032"
"MG","03 Oct 2019","1","IGS","-0.006","-0.006"
"MG","03 Oct 2019","1","ST","44.090","41.466"
"MG","03 Oct 2019","2","CCGT/COGEN/TRIGEN","2499.039","2320.527"
"MG","03 Oct 2019","2","GT","-0.033","-0.033"
"MG","03 Oct 2019","2","IGS","-0.004","-0.004"
"MG","03 Oct 2019","2","ST","44.392","41.725"
"MG","03 Oct 2019","3","CCGT/COGEN/TRIGEN","2456.237","2278.824"
"MG","03 Oct 2019","3","GT","-0.033","-0.033"
"MG","03 Oct 2019","3","IGS","-0.004","-0.004"
"MG","03 Oct 2019","3","ST","45.592","42.871"
"MG","03 Oct 2019","4","CCGT/COGEN/TRIGEN","2426.228","2249.757"
"MG","03 Oct 2019","4","GT","-0.032","-0.032"
"MG","03 Oct 2019","4","IGS","-0.016","-0.016"
"MG","03 Oct 2019","4","ST","46.021","43.335"
"MG","03 Oct 2019","5","CCGT/COGEN/TRIGEN","2397.069","2220.375"
"MG","03 Oct 2019","5","GT","-0.047","-0.047"
"MG","03 Oct 2019","5","IGS","-0.006","-0.006"
"MG","03 Oct 2019","5","ST","44.248","41.578"
"MG","03 Oct 2019","6","CCGT/COGEN/TRIGEN","2376.460","2199.561"
"MG","03 Oct 2019","6","GT","-0.033","-0.033"
"MG","03 Oct 2019","6","IGS","-0.004","-0.004"
"MG","03 Oct 2019","6","ST","46.390","43.714"
"MG","03 Oct 2019","7","CCGT/COGEN/TRIGEN","2362.902","2185.164"
"MG","03 Oct 2019","7","GT","-0.032","-0.032"
"MG","03 Oct 2019","7","IGS","-0.003","-0.004"
"MG","03 Oct 2019","7","ST","45.830","43.159"
"MG","03 Oct 2019","8","CCGT/COGEN/TRIGEN","2353.148","2174.614"
"MG","03 Oct 2019","8","GT","-0.032","-0.032"
"MG","03 Oct 2019","8","IGS","-0.004","-0.004"
"MG","03 Oct 2019","8","ST","45.603","42.933"
"MG","03 Oct 2019","9","CCGT/COGEN/TRIGEN","2348.366","2169.834"
"MG","03 Oct 2019","9","GT","-0.032","-0.032"
"MG","03 Oct 2019","9","IGS","-0.018","-0.018"
"MG","03 Oct 2019","9","ST","46.291","43.618"
"MG","03 Oct 2019","10","CCGT/COGEN/TRIGEN","2354.061","2175.357"
"MG","03 Oct 2019","10","GT","-0.032","-0.032"
"MG","03 Oct 2019","10","IGS","-0.004","-0.004"
"MG","03 Oct 2019","10","ST","46.587","43.946"
"MG","03 Oct 2019","11","CCGT/COGEN/TRIGEN","2387.618","2209.042"
"MG","03 Oct 2019","11","GT","-0.032","-0.032"
"MG","03 Oct 2019","11","IGS","-0.004","-0.004"
