"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","03 Feb 2019","5","ST","52.990","51.655"
"MG","03 Feb 2019","6","CCGT/COGEN/TRIGEN","2389.495","2199.837"
"MG","03 Feb 2019","6","GT","-0.033","-0.033"
"MG","03 Feb 2019","6","IGS","-0.002","-0.002"
"MG","03 Feb 2019","6","ST","52.592","51.260"
"MG","03 Feb 2019","7","CCGT/COGEN/TRIGEN","2365.481","2175.859"
"MG","03 Feb 2019","7","GT","-0.032","-0.032"
"MG","03 Feb 2019","7","IGS","-0.002","-0.002"
"MG","03 Feb 2019","7","ST","52.229","50.896"
"MG","03 Feb 2019","8","CCGT/COGEN/TRIGEN","2347.499","2158.013"
"MG","03 Feb 2019","8","GT","-0.033","-0.033"
"MG","03 Feb 2019","8","IGS","-0.002","-0.002"
"MG","03 Feb 2019","8","ST","52.436","51.106"
"MG","03 Feb 2019","9","CCGT/COGEN/TRIGEN","2337.531","2148.265"
"MG","03 Feb 2019","9","GT","-0.032","-0.032"
"MG","03 Feb 2019","9","IGS","-0.002","-0.002"
"MG","03 Feb 2019","9","ST","51.952","50.620"
"MG","03 Feb 2019","10","CCGT/COGEN/TRIGEN","2331.926","2142.993"
"MG","03 Feb 2019","10","GT","-0.033","-0.033"
"MG","03 Feb 2019","10","IGS","-0.002","-0.002"
"MG","03 Feb 2019","10","ST","50.752","49.417"
"MG","03 Feb 2019","11","CCGT/COGEN/TRIGEN","2336.734","2148.107"
