"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Mar 2019","10","CCGT/COGEN/TRIGEN","2357.494","2208.348"
"MG","02 Mar 2019","10","GT","-0.033","-0.033"
"MG","02 Mar 2019","10","IGS","-0.002","-0.002"
"MG","02 Mar 2019","10","ST","55.799","53.546"
"MG","02 Mar 2019","11","CCGT/COGEN/TRIGEN","2366.579","2217.712"
"MG","02 Mar 2019","11","GT","-0.032","-0.032"
"MG","02 Mar 2019","11","IGS","-0.002","-0.002"
"MG","02 Mar 2019","11","ST","51.609","49.702"
"MG","02 Mar 2019","12","CCGT/COGEN/TRIGEN","2389.476","2240.444"
"MG","02 Mar 2019","12","GT","-0.033","-0.033"
"MG","02 Mar 2019","12","IGS","-0.003","-0.003"
"MG","02 Mar 2019","12","ST","52.463","50.527"
"MG","02 Mar 2019","13","CCGT/COGEN/TRIGEN","2419.325","2270.378"
"MG","02 Mar 2019","13","GT","-0.033","-0.033"
"MG","02 Mar 2019","13","IGS","-0.002","-0.002"
"MG","02 Mar 2019","13","ST","50.752","48.876"
"MG","02 Mar 2019","14","CCGT/COGEN/TRIGEN","2457.804","2308.660"
"MG","02 Mar 2019","14","GT","-0.031","-0.031"
"MG","02 Mar 2019","14","IGS","-0.002","-0.002"
"MG","02 Mar 2019","14","ST","52.370","50.541"
"MG","02 Mar 2019","15","CCGT/COGEN/TRIGEN","2501.746","2352.759"
"MG","02 Mar 2019","15","GT","-0.029","-0.029"
"MG","02 Mar 2019","15","IGS","0.215","0.001"
"MG","02 Mar 2019","15","ST","53.914","52.105"
"MG","02 Mar 2019","16","CCGT/COGEN/TRIGEN","2548.615","2400.030"
"MG","02 Mar 2019","16","GT","-0.028","-0.028"
"MG","02 Mar 2019","16","IGS","1.395","0.055"
"MG","02 Mar 2019","16","ST","53.518","51.747"
"MG","02 Mar 2019","17","CCGT/COGEN/TRIGEN","2651.354","2503.038"
"MG","02 Mar 2019","17","GT","-0.028","-0.028"
"MG","02 Mar 2019","17","IGS","3.888","0.885"
"MG","02 Mar 2019","17","ST","52.642","50.929"
