"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Jul 2019","13","CCGT/COGEN/TRIGEN","2707.441","2480.347"
"MG","02 Jul 2019","13","GT","-0.033","-0.033"
"MG","02 Jul 2019","13","IGS","-0.004","-0.004"
"MG","02 Jul 2019","13","ST","46.444","44.685"
"MG","02 Jul 2019","14","CCGT/COGEN/TRIGEN","2786.026","2559.084"
"MG","02 Jul 2019","14","GT","-0.034","-0.034"
"MG","02 Jul 2019","14","IGS","-0.016","-0.016"
"MG","02 Jul 2019","14","ST","47.113","45.351"
"MG","02 Jul 2019","15","CCGT/COGEN/TRIGEN","2862.182","2636.162"
"MG","02 Jul 2019","15","GT","-0.030","-0.030"
"MG","02 Jul 2019","15","IGS","0.635","0.053"
"MG","02 Jul 2019","15","ST","47.521","45.802"
"MG","02 Jul 2019","16","CCGT/COGEN/TRIGEN","2979.647","2754.682"
"MG","02 Jul 2019","16","GT","-0.030","-0.030"
"MG","02 Jul 2019","16","IGS","2.543","0.326"
"MG","02 Jul 2019","16","ST","46.977","45.235"
"MG","02 Jul 2019","17","CCGT/COGEN/TRIGEN","3119.487","2894.008"
"MG","02 Jul 2019","17","GT","-0.032","-0.032"
"MG","02 Jul 2019","17","IGS","4.647","0.995"
"MG","02 Jul 2019","17","ST","47.094","45.329"
"MG","02 Jul 2019","18","CCGT/COGEN/TRIGEN","3226.695","3001.269"
"MG","02 Jul 2019","18","GT","-0.032","-0.032"
"MG","02 Jul 2019","18","IGS","7.866","2.002"
"MG","02 Jul 2019","18","ST","46.296","44.542"
"MG","02 Jul 2019","19","CCGT/COGEN/TRIGEN","3291.529","3065.218"
"MG","02 Jul 2019","19","GT","-0.035","-0.035"
"MG","02 Jul 2019","19","IGS","10.568","2.825"
"MG","02 Jul 2019","19","ST","46.646","44.897"
"MG","02 Jul 2019","20","CCGT/COGEN/TRIGEN","3321.093","3095.078"
"MG","02 Jul 2019","20","GT","-0.035","-0.035"
"MG","02 Jul 2019","20","IGS","13.536","4.273"
"MG","02 Jul 2019","20","ST","46.282","44.518"
"MG","02 Jul 2019","21","CCGT/COGEN/TRIGEN","3354.738","3128.527"
"MG","02 Jul 2019","21","GT","-0.034","-0.034"
"MG","02 Jul 2019","21","IGS","15.232","4.185"
"MG","02 Jul 2019","21","ST","45.343","43.583"
"MG","02 Jul 2019","22","CCGT/COGEN/TRIGEN","3380.261","3156.407"
"MG","02 Jul 2019","22","GT","-0.036","-0.036"
