"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","01 Apr 2019","36","CCGT/COGEN/TRIGEN","3142.899","2966.984"
"MG","01 Apr 2019","36","GT","-0.031","-0.031"
"MG","01 Apr 2019","36","IGS","4.043","0.873"
"MG","01 Apr 2019","36","ST","40.741","39.148"
"MG","01 Apr 2019","37","CCGT/COGEN/TRIGEN","3073.144","2896.951"
"MG","01 Apr 2019","37","GT","-0.031","-0.031"
"MG","01 Apr 2019","37","IGS","2.099","0.048"
"MG","01 Apr 2019","37","ST","41.918","40.359"
"MG","01 Apr 2019","38","CCGT/COGEN/TRIGEN","3064.247","2888.351"
"MG","01 Apr 2019","38","GT","-0.033","-0.033"
"MG","01 Apr 2019","38","IGS","0.715","0.012"
"MG","01 Apr 2019","38","ST","41.980","40.451"
"MG","01 Apr 2019","39","CCGT/COGEN/TRIGEN","3081.021","2904.557"
"MG","01 Apr 2019","39","GT","-0.035","-0.035"
"MG","01 Apr 2019","39","IGS","0.013","-0.002"
"MG","01 Apr 2019","39","ST","40.810","39.282"
"MG","01 Apr 2019","40","CCGT/COGEN/TRIGEN","3084.668","2908.569"
"MG","01 Apr 2019","40","GT","-0.034","-0.034"
"MG","01 Apr 2019","40","IGS","-0.002","-0.002"
"MG","01 Apr 2019","40","ST","41.265","39.776"
"MG","01 Apr 2019","41","CCGT/COGEN/TRIGEN","3072.290","2897.110"
"MG","01 Apr 2019","41","GT","-0.034","-0.034"
"MG","01 Apr 2019","41","IGS","-0.002","-0.002"
"MG","01 Apr 2019","41","ST","41.960","40.456"
"MG","01 Apr 2019","42","CCGT/COGEN/TRIGEN","3050.481","2878.436"
"MG","01 Apr 2019","42","GT","-0.034","-0.034"
"MG","01 Apr 2019","42","IGS","-0.002","-0.002"
"MG","01 Apr 2019","42","ST","41.797","40.274"
"MG","01 Apr 2019","43","CCGT/COGEN/TRIGEN","3010.273","2839.564"
"MG","01 Apr 2019","43","GT","-0.034","-0.034"
"MG","01 Apr 2019","43","IGS","-0.003","-0.003"
"MG","01 Apr 2019","43","ST","43.302","41.747"
"MG","01 Apr 2019","44","CCGT/COGEN/TRIGEN","2963.923","2794.842"
"MG","01 Apr 2019","44","GT","-0.034","-0.034"
"MG","01 Apr 2019","44","IGS","-0.002","-0.002"
"MG","01 Apr 2019","44","ST","43.328","41.724"
"MG","01 Apr 2019","45","CCGT/COGEN/TRIGEN","2876.847","2708.220"
"MG","01 Apr 2019","45","GT","-0.043","-0.043"
"MG","01 Apr 2019","45","IGS","-0.002","-0.002"
"MG","01 Apr 2019","45","ST","43.025","41.352"
"MG","01 Apr 2019","46","CCGT/COGEN/TRIGEN","2798.245","2630.106"
"MG","01 Apr 2019","46","GT","-0.078","-0.078"
"MG","01 Apr 2019","46","IGS","-0.002","-0.002"
"MG","01 Apr 2019","46","ST","42.935","41.282"
"MG","01 Apr 2019","47","CCGT/COGEN/TRIGEN","2727.237","2558.620"
"MG","01 Apr 2019","47","GT","-0.069","-0.069"
"MG","01 Apr 2019","47","IGS","-0.002","-0.002"
"MG","01 Apr 2019","47","ST","42.054","40.384"
"MG","01 Apr 2019","48","CCGT/COGEN/TRIGEN","2651.953","2482.942"
"MG","01 Apr 2019","48","GT","-0.068","-0.068"
