"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","01 May 2019","34","CCGT/COGEN/TRIGEN","2897.663","2740.042"
"MG","01 May 2019","34","GT","-0.051","-0.051"
"MG","01 May 2019","34","IGS","8.194","2.900"
"MG","01 May 2019","34","ST","48.189","45.690"
"MG","01 May 2019","35","CCGT/COGEN/TRIGEN","2897.260","2739.458"
"MG","01 May 2019","35","GT","-0.048","-0.048"
"MG","01 May 2019","35","IGS","5.677","1.764"
"MG","01 May 2019","35","ST","46.701","44.197"
"MG","01 May 2019","36","CCGT/COGEN/TRIGEN","2894.773","2736.835"
"MG","01 May 2019","36","GT","-0.049","-0.049"
"MG","01 May 2019","36","IGS","3.771","0.922"
"MG","01 May 2019","36","ST","49.084","46.593"
"MG","01 May 2019","37","CCGT/COGEN/TRIGEN","2888.718","2729.951"
"MG","01 May 2019","37","GT","-0.037","-0.037"
"MG","01 May 2019","37","IGS","1.932","0.181"
"MG","01 May 2019","37","ST","47.046","44.589"
"MG","01 May 2019","38","CCGT/COGEN/TRIGEN","2924.207","2764.836"
"MG","01 May 2019","38","GT","-0.035","-0.035"
"MG","01 May 2019","38","IGS","0.690","0.013"
"MG","01 May 2019","38","ST","48.960","46.440"
"MG","01 May 2019","39","CCGT/COGEN/TRIGEN","2967.985","2807.946"
"MG","01 May 2019","39","GT","-0.034","-0.034"
"MG","01 May 2019","39","IGS","0.006","-0.002"
"MG","01 May 2019","39","ST","50.054","47.551"
"MG","01 May 2019","40","CCGT/COGEN/TRIGEN","3001.545","2841.431"
"MG","01 May 2019","40","GT","-0.033","-0.033"
"MG","01 May 2019","40","IGS","-0.004","-0.004"
"MG","01 May 2019","40","ST","49.093","46.617"
"MG","01 May 2019","41","CCGT/COGEN/TRIGEN","3014.959","2855.174"
"MG","01 May 2019","41","GT","-0.042","-0.042"
"MG","01 May 2019","41","IGS","-0.006","-0.006"
"MG","01 May 2019","41","ST","46.681","44.227"
"MG","01 May 2019","42","CCGT/COGEN/TRIGEN","3029.273","2869.883"
"MG","01 May 2019","42","GT","-0.056","-0.056"
"MG","01 May 2019","42","IGS","-0.004","-0.004"
"MG","01 May 2019","42","ST","49.435","46.980"
"MG","01 May 2019","43","CCGT/COGEN/TRIGEN","3045.163","2885.673"
"MG","01 May 2019","43","GT","-0.052","-0.052"
"MG","01 May 2019","43","IGS","-0.004","-0.004"
"MG","01 May 2019","43","ST","48.979","46.526"
"MG","01 May 2019","44","CCGT/COGEN/TRIGEN","3025.775","2865.426"
"MG","01 May 2019","44","GT","-0.051","-0.051"
"MG","01 May 2019","44","IGS","-0.004","-0.004"
"MG","01 May 2019","44","ST","49.037","46.624"
"MG","01 May 2019","45","CCGT/COGEN/TRIGEN","2970.355","2809.349"
"MG","01 May 2019","45","GT","-0.033","-0.033"
"MG","01 May 2019","45","IGS","-0.004","-0.004"
"MG","01 May 2019","45","ST","49.948","47.558"
"MG","01 May 2019","46","CCGT/COGEN/TRIGEN","2908.967","2747.677"
"MG","01 May 2019","46","GT","-0.033","-0.033"
"MG","01 May 2019","46","IGS","-0.004","-0.004"
"MG","01 May 2019","46","ST","49.503","47.107"
"MG","01 May 2019","47","CCGT/COGEN/TRIGEN","2841.704","2680.083"
"MG","01 May 2019","47","GT","-0.033","-0.033"
"MG","01 May 2019","47","IGS","-0.004","-0.004"
"MG","01 May 2019","47","ST","46.865","44.475"
"MG","01 May 2019","48","CCGT/COGEN/TRIGEN","2792.989","2631.026"
"MG","01 May 2019","48","GT","-0.032","-0.032"
"MG","01 May 2019","48","IGS","-0.004","-0.004"
"MG","01 May 2019","48","ST","47.874","45.507"
"MG","02 May 2019","1","CCGT/COGEN/TRIGEN","2735.513","2574.452"
"MG","02 May 2019","1","GT","-0.033","-0.033"
"MG","02 May 2019","1","IGS","-0.004","-0.004"
"MG","02 May 2019","1","ST","48.096","45.724"
"MG","02 May 2019","2","CCGT/COGEN/TRIGEN","2680.280","2519.487"
"MG","02 May 2019","2","GT","-0.033","-0.033"
"MG","02 May 2019","2","IGS","-0.004","-0.004"
"MG","02 May 2019","2","ST","48.699","46.327"
