"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","08 Jun 2017","27","84.61","84.54","0.38","-1.04","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","28","84.63","84.56","0.31","-0.97","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","29","84.41","84.56","0.20","-1.08","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","30","84.56","85.06","0.15","-1.38","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","31","84.83","85.08","0.15","-1.13","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","32","85.87","85.59","0.15","-0.60","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","33","84.61","84.56","0.16","-0.84","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","34","83.96","83.80","0.34","-0.91","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","35","87.28","87.41","0.34","-1.20","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","36","80.01","79.77","0.37","-0.86","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","37","76.00","75.49","0.39","-0.61","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","38","79.88","79.25","0.40","-0.50","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","39","84.55","83.82","0.29","-0.30","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","40","81.70","81.18","0.28","-0.49","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","41","84.01","83.82","0.27","-0.81","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","42","87.62","87.80","0.30","-1.21","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","43","87.98","87.84","0.27","-0.86","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","44","85.72","85.49","0.34","-0.85","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","45","83.64","83.05","0.38","-0.52","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","46","77.84","77.33","0.37","-0.59","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","47","72.49","72.03","0.36","-0.63","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","08 Jun 2017","48","70.19","69.64","0.33","-0.51","0.00","0.21","0.2450","0.0083","0.2675"
"WEP","09 Jun 2017","1","86.17","85.54","0.31","-0.41","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","2","84.90","84.25","0.29","-0.37","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","3","83.15","82.44","0.29","-0.31","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","4","81.33","80.73","0.22","-0.35","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","5","80.78","80.15","0.22","-0.32","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","6","76.02","75.36","0.22","-0.29","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","7","73.18","72.53","0.22","-0.30","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","8","73.13","72.52","0.22","-0.34","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","9","72.09","71.55","0.18","-0.37","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","10","71.04","70.53","0.22","-0.44","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","11","72.75","72.21","0.22","-0.41","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","12","75.85","75.02","0.32","-0.22","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","13","80.64","80.18","0.04","-0.31","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","14","76.03","75.52","0.21","-0.44","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","15","70.46","69.96","0.26","-0.49","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","16","71.47","71.05","0.32","-0.63","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","17","85.98","85.41","0.44","-0.60","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","18","87.62","87.35","0.39","-0.85","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","19","86.38","86.37","0.35","-1.07","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","20","86.68","86.33","0.24","-0.62","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","21","86.10","86.13","0.08","-0.84","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","22","87.54","87.46","0.16","-0.81","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","23","85.67","85.57","0.15","-0.78","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","24","83.38","83.42","0.12","-0.89","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","25","77.08","77.52","0.15","-1.32","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","26","78.75","79.20","0.15","-1.33","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","27","84.09","84.35","0.15","-1.14","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","28","83.66","83.44","0.16","-0.67","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","29","85.46","85.70","0.14","-1.11","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","30","84.52","84.56","0.12","-0.89","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","31","85.02","84.59","0.12","-0.42","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","32","84.22","84.56","0.18","-1.25","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","33","83.92","84.35","0.13","-1.29","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","34","79.99","80.53","0.08","-1.35","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","35","85.56","86.33","0.22","-1.72","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","36","78.83","79.21","0.19","-1.30","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","37","72.85","72.59","0.24","-0.71","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","38","74.39","74.38","0.24","-0.96","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","39","76.42","75.49","0.78","-0.58","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","40","76.33","75.50","0.77","-0.67","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","41","79.95","79.22","0.69","-0.69","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","42","86.52","86.43","0.69","-1.33","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","43","86.66","86.36","0.66","-1.09","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","44","85.37","85.10","0.69","-1.15","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","45","82.74","82.11","0.71","-0.81","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","46","80.49","79.88","0.70","-0.82","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","47","84.64","84.47","0.45","-1.01","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","09 Jun 2017","48","85.78","85.45","0.39","-0.80","0.00","0.21","0.2450","0.0082","0.2673"
"WEP","10 Jun 2017","1","96.16","95.95","0.33","-0.87","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","2","89.33","89.39","0.22","-1.03","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","3","90.42","90.40","0.22","-0.95","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","4","88.43","88.15","0.22","-0.70","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","5","86.92","86.54","0.17","-0.54","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","6","85.99","85.81","0.18","-0.75","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","7","85.46","85.07","0.22","-0.58","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","8","85.27","85.05","0.18","-0.71","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","9","84.46","84.11","0.17","-0.57","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","10","84.32","84.11","0.18","-0.73","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","11","84.41","84.12","0.18","-0.64","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","12","85.04","84.37","0.34","-0.43","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","13","84.85","84.14","0.51","-0.55","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","14","84.65","84.23","0.43","-0.76","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","15","84.78","84.39","0.35","-0.71","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","16","86.88","86.34","0.41","-0.62","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","17","97.20","96.40","0.60","-0.55","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","18","90.03","89.44","0.43","-0.59","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","19","131.67","130.61","1.18","-0.87","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","20","128.12","128.23","0.93","-1.79","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","21","241.88","242.28","1.60","-2.75","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","22","305.64","306.66","1.57","-3.34","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","23","266.80","268.11","1.50","-3.56","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","24","148.65","149.70","1.03","-2.83","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","25","112.74","113.03","0.93","-1.97","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","26","101.02","100.83","0.79","-1.35","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","27","98.42","98.03","0.77","-1.13","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","28","98.32","97.93","0.76","-1.12","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","29","98.56","97.93","0.87","-0.99","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","30","98.34","97.76","0.76","-0.93","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","31","96.38","95.90","0.40","-0.67","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","32","91.38","90.47","0.63","-0.47","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","33","87.02","86.39","0.35","-0.47","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","34","85.68","85.52","0.10","-0.69","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","35","83.97","83.73","0.07","-0.58","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","36","84.56","83.74","0.53","-0.46","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","37","84.81","83.75","0.55","-0.24","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","38","86.62","85.53","0.56","-0.22","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","39","88.19","87.41","0.54","-0.51","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","40","88.48","87.85","0.51","-0.63","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","41","87.37","86.41","0.49","-0.28","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","42","88.26","87.42","0.39","-0.30","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","43","87.33","86.40","0.38","-0.20","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","44","85.26","84.50","0.39","-0.38","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","45","88.82","87.74","0.37","-0.04","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","46","86.50","85.47","0.34","-0.06","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","47","84.78","83.28","0.29","0.46","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","10 Jun 2017","48","88.47","87.68","0.32","-0.28","0.00","0.21","0.2450","0.0088","0.2866"
"WEP","11 Jun 2017","1","87.67","86.36","0.35","0.19","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","2","85.70","84.43","0.24","0.26","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","3","81.51","80.43","0.24","0.07","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","4","79.69","78.40","0.20","0.32","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","5","73.21","71.67","0.20","0.57","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","6","72.16","70.88","0.20","0.31","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","7","70.97","69.98","0.17","0.04","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","8","70.73","69.71","0.19","0.06","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","9","69.74","68.75","0.15","0.07","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","10","69.45","68.60","0.19","-0.11","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","11","71.61","70.66","0.19","-0.01","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","12","72.20","70.97","0.36","0.10","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","13","71.62","70.54","0.56","-0.25","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","14","68.13","67.79","0.28","-0.71","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","15","68.95","68.53","0.38","-0.73","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","16","71.09","70.05","0.51","-0.24","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","17","73.51","72.42","0.67","-0.36","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","18","78.40","77.14","0.48","0.01","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","19","81.44","80.05","0.46","0.16","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","20","85.36","84.16","0.25","0.18","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","21","88.51","87.36","0.29","0.09","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","22","83.87","82.79","0.20","0.11","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","23","80.24","79.39","0.19","-0.11","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","24","80.27","78.98","0.18","0.34","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","25","79.34","78.49","0.19","-0.11","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","26","80.10","79.21","0.19","-0.07","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","27","81.78","80.68","0.19","0.14","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","28","81.66","80.73","0.18","-0.02","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","29","81.46","80.69","0.19","-0.19","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","30","83.30","82.48","0.18","-0.14","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","31","83.28","82.76","0.18","-0.43","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","32","80.84","80.25","0.19","-0.37","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","33","81.11","80.68","0.19","-0.53","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","34","80.84","80.28","0.20","-0.41","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","35","81.37","80.68","0.21","-0.29","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","36","79.80","79.19","0.24","-0.40","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","37","82.96","82.81","0.27","-0.89","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","38","87.12","86.34","0.33","-0.32","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","39","96.49","95.94","0.42","-0.64","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","40","99.06","98.36","0.41","-0.48","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","41","106.94","106.05","0.49","-0.38","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","42","130.32","129.60","0.77","-0.82","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","43","144.24","143.26","0.78","-0.57","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","44","106.89","106.02","0.48","-0.38","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","45","94.13","93.38","0.30","-0.32","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","46","88.58","87.68","0.29","-0.16","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","47","95.29","94.21","0.29","0.02","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","11 Jun 2017","48","88.10","87.36","0.28","-0.31","0.00","0.21","0.2450","0.0095","0.3066"
"WEP","12 Jun 2017","1","84.22","83.13","0.27","0.08","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","2","77.79","77.12","0.16","-0.23","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","3","76.52","76.00","0.14","-0.35","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","4","76.01","75.64","0.15","-0.52","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","5","76.12","75.36","0.05","-0.02","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","6","74.66","74.28","0.16","-0.52","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","7","73.49","72.60","0.05","0.11","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","8","73.91","72.60","0.16","0.41","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","9","71.60","70.38","0.04","0.44","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","10","71.65","70.55","0.16","0.20","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","11","72.34","71.68","0.15","-0.22","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","12","73.17","72.65","0.20","-0.41","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","13","77.16","76.59","0.31","-0.48","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","14","82.99","82.25","0.21","-0.20","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","15","70.80","70.44","0.23","-0.60","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","16","77.02","76.59","0.22","-0.53","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","17","79.17","78.49","0.27","-0.32","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","18","81.01","79.78","0.27","0.23","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","19","82.93","81.93","0.27","0.00","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","20","81.85","81.09","0.18","-0.15","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","21","81.08","80.61","0.14","-0.41","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","22","82.08","81.86","0.14","-0.66","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","23","81.39","81.86","0.12","-1.32","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","24","75.19","75.48","0.04","-1.06","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","25","73.38","73.33","0.03","-0.72","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","26","74.47","74.53","0.03","-0.83","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","27","76.68","76.54","0.07","-0.67","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","28","75.64","75.48","0.06","-0.64","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","29","76.69","76.53","0.08","-0.66","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","30","79.95","79.93","0.11","-0.83","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","31","79.00","79.21","0.07","-1.02","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","32","78.89","79.21","0.07","-1.12","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","33","79.28","79.94","0.08","-1.48","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","34","78.68","79.20","0.10","-1.35","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","35","85.64","86.34","0.26","-1.69","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","36","78.83","79.28","0.19","-1.38","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","37","75.47","75.48","0.22","-0.96","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","38","79.06","79.16","0.22","-1.05","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","39","79.41","79.28","0.21","-0.81","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","40","79.44","79.14","0.21","-0.65","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","41","82.91","82.37","0.19","-0.38","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","42","89.81","89.56","0.34","-0.83","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","43","90.00","89.56","0.32","-0.61","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","44","86.68","86.49","0.29","-0.83","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","45","82.76","82.35","0.22","-0.54","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","46","77.12","76.45","0.12","-0.18","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","47","72.91","72.49","0.05","-0.37","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","12 Jun 2017","48","69.35","69.03","0.04","-0.45","0.00","0.21","0.2450","0.0084","0.2723"
"WEP","13 Jun 2017","1","79.48","78.71","0.32","-0.28","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","2","76.09","75.52","0.23","-0.39","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","3","77.34","76.66","0.23","-0.28","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","4","79.25","78.68","0.22","-0.38","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","5","79.00","78.43","0.19","-0.35","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","6","78.42","77.73","0.23","-0.27","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","7","77.21","76.55","0.18","-0.25","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","8","77.29","76.34","0.18","0.04","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","9","77.55","76.57","0.18","0.07","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","10","77.52","76.55","0.18","0.06","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","11","78.25","77.64","0.18","-0.30","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","12","83.53","82.45","0.31","0.04","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","13","85.10","84.31","0.24","-0.18","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","14","85.09","84.32","0.27","-0.23","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","15","73.25","72.68","0.28","-0.44","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","16","77.25","76.69","0.32","-0.49","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","17","86.12","85.48","0.42","-0.51","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","18","87.55","86.36","0.41","0.05","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","19","87.09","86.39","0.32","-0.35","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","20","86.88","86.34","0.24","-0.43","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","21","85.39","85.60","0.16","-1.10","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","22","86.05","86.47","0.16","-1.30","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","23","85.13","85.60","0.15","-1.35","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","24","84.29","84.47","0.29","-1.20","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","25","82.36","82.44","0.29","-1.10","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","26","82.13","82.44","0.29","-1.33","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","27","84.27","84.48","0.29","-1.23","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","28","86.00","86.31","0.19","-1.23","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","29","86.33","86.48","0.24","-1.12","0.00","0.21","0.2450","0.0082","0.2663"
