"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","12 Jan 2018","23","94.46","94.92","0.17","-1.38","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","24","92.83","93.32","0.15","-1.39","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","25","88.53","88.92","0.35","-1.49","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","26","88.45","88.92","0.11","-1.34","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","27","90.08","90.93","0.11","-1.71","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","28","90.40","90.93","0.11","-1.39","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","29","90.50","90.93","0.11","-1.30","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","30","90.16","90.81","0.10","-1.50","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","31","88.47","88.91","0.10","-1.30","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","32","89.07","89.47","0.10","-1.25","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","33","87.87","88.45","0.11","-1.44","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","34","87.56","88.43","0.11","-1.73","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","35","86.04","86.90","0.09","-1.70","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","36","91.97","93.28","0.24","-2.30","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","37","88.36","89.31","0.22","-1.92","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","38","91.97","93.28","0.25","-2.31","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","39","93.12","93.72","0.25","-1.60","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","40","95.22","95.76","0.32","-1.61","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","41","94.98","95.75","0.33","-1.85","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","42","101.26","102.56","0.56","-2.61","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","43","98.59","99.23","0.47","-1.86","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","44","95.17","95.66","0.42","-1.66","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","45","94.20","94.45","0.47","-1.47","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","46","89.15","88.83","0.32","-0.75","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","47","82.46","82.10","0.26","-0.65","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","12 Jan 2018","48","80.85","80.69","0.21","-0.80","0.00","0.22","0.2450","0.0183","0.2693"
"WEP","13 Jan 2018","1","83.52","82.74","0.27","-0.26","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","2","80.58","79.66","0.36","-0.21","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","3","76.72","75.90","0.37","-0.33","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","4","81.65","80.64","0.35","-0.11","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","5","76.42","75.60","0.35","-0.31","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","6","74.49","73.58","0.24","-0.11","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","7","74.73","73.55","0.23","0.18","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","8","72.40","71.54","0.27","-0.18","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","9","72.40","71.53","0.26","-0.16","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","10","72.29","71.54","0.27","-0.29","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","11","71.30","70.64","0.26","-0.37","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","12","72.55","71.45","0.31","0.02","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","13","72.72","71.54","0.68","-0.27","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","14","74.62","73.57","0.71","-0.44","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","15","71.48","70.55","0.54","-0.39","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","16","76.57","75.95","0.59","-0.74","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","17","82.71","82.56","0.41","-1.04","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","18","77.90","77.90","0.32","-1.09","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","19","80.34","80.17","0.32","-0.92","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","20","84.36","84.37","0.25","-1.04","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","21","88.88","89.04","0.20","-1.14","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","22","91.31","91.47","0.24","-1.17","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","23","91.47","91.46","0.23","-0.99","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","24","84.36","84.38","0.14","-0.93","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","25","84.42","84.37","0.14","-0.86","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","26","83.30","83.35","0.14","-0.96","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","27","83.01","82.71","0.14","-0.62","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","28","82.15","82.07","0.14","-0.84","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","29","80.58","80.47","0.15","-0.82","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","30","80.26","80.22","0.14","-0.87","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","31","80.26","80.17","0.14","-0.82","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","32","80.11","79.69","0.15","-0.50","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","33","79.92","79.67","0.15","-0.68","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","34","79.42","79.33","0.26","-0.94","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","35","79.42","79.31","0.26","-0.93","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","36","79.45","79.31","0.31","-0.94","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","37","79.70","79.68","0.32","-1.07","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","38","80.30","80.19","0.32","-0.99","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","39","81.17","80.72","0.31","-0.63","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","40","82.80","82.56","0.27","-0.81","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","41","82.62","82.56","0.26","-0.97","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","42","80.76","80.70","0.26","-0.97","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","43","82.87","82.73","0.28","-0.92","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","44","91.74","91.33","0.33","-0.69","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","45","83.56","82.73","0.34","-0.28","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","46","81.48","80.71","0.30","-0.31","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","47","81.66","80.05","0.30","0.53","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","13 Jan 2018","48","84.64","83.08","0.29","0.50","0.00","0.22","0.2450","0.0197","0.2900"
"WEP","14 Jan 2018","1","79.71","78.39","0.03","0.50","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","2","78.25","76.88","0.02","0.56","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","3","75.98","74.61","0.02","0.56","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","4","77.73","76.15","0.24","0.55","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","5","77.15","75.48","0.22","0.66","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","6","75.16","73.55","0.22","0.60","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","7","74.79","73.07","0.18","0.75","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","8","74.67","72.98","0.22","0.69","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","9","74.43","72.96","0.18","0.51","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","10","74.39","72.97","0.22","0.42","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","11","74.64","73.07","0.22","0.56","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","12","75.12","73.53","0.31","0.50","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","13","74.99","73.56","0.33","0.32","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","14","74.82","73.56","0.39","0.08","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","15","71.79","70.54","0.42","0.05","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","16","74.34","73.10","0.43","0.02","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","17","76.90","75.86","0.64","-0.39","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","18","78.80","78.39","0.40","-0.78","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","19","82.78","82.13","0.39","-0.53","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","20","87.50","86.80","0.35","-0.44","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","21","92.41","91.81","0.29","-0.47","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","22","79.57","78.93","0.29","-0.43","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","23","80.77","80.11","0.27","-0.40","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","24","80.89","80.11","0.24","-0.25","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","25","80.99","80.11","0.28","-0.18","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","26","80.92","80.10","0.25","-0.22","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","27","81.86","81.02","0.25","-0.20","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","28","81.46","80.67","0.24","-0.23","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","29","81.28","80.43","0.26","-0.20","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","30","80.94","80.14","0.24","-0.23","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","31","80.84","80.10","0.20","-0.25","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","32","80.98","80.10","0.25","-0.16","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","33","80.87","80.10","0.25","-0.27","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","34","80.87","80.12","0.30","-0.34","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","35","80.97","80.09","0.30","-0.21","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","36","80.69","80.13","0.36","-0.59","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","37","82.20","81.40","0.47","-0.45","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","38","89.43","88.45","0.47","-0.27","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","39","95.34","94.41","0.47","-0.33","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","40","95.90","94.94","0.44","-0.27","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","41","97.94","96.89","0.41","-0.14","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","42","98.34","97.00","0.40","0.15","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","43","97.60","96.46","0.39","-0.03","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","44","92.17","91.33","0.41","-0.36","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","45","82.69","81.35","0.43","0.13","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","46","82.02","80.13","0.42","0.68","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","47","82.71","81.12","0.34","0.46","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","14 Jan 2018","48","80.60","79.08","0.26","0.47","0.00","0.22","0.2450","0.0205","0.3012"
"WEP","15 Jan 2018","1","80.61","79.01","0.21","0.64","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","2","76.54","75.01","0.03","0.75","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","3","72.35","70.94","0.36","0.30","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","4","72.23","70.93","0.29","0.26","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","5","71.89","70.53","0.29","0.32","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","6","69.93","68.62","0.29","0.27","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","7","69.98","68.60","0.27","0.36","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","8","69.70","68.61","0.27","0.07","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","9","69.98","68.61","0.27","0.35","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","10","70.06","68.66","0.29","0.36","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","11","71.94","70.93","0.27","-0.01","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","12","72.44","71.04","0.37","0.28","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","13","77.71","77.06","0.36","-0.46","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","14","81.63","80.76","0.35","-0.23","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","15","76.00","75.28","0.37","-0.41","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","16","81.47","80.71","0.24","-0.23","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","17","89.24","88.48","0.30","-0.29","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","18","90.21","89.31","0.22","-0.07","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","19","87.67","86.84","0.22","-0.14","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","20","89.39","88.76","0.19","-0.31","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","21","89.44","89.40","0.16","-0.87","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","22","91.20","90.88","0.19","-0.62","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","23","90.81","90.91","0.18","-1.03","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","24","88.87","89.00","0.14","-1.02","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","25","88.84","88.86","0.15","-0.92","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","26","88.87","88.86","0.15","-0.89","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","27","89.43","89.70","0.15","-1.17","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","28","91.26","91.48","0.20","-1.17","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","29","98.69","98.79","0.27","-1.12","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","30","97.59","97.89","0.24","-1.29","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","31","98.55","98.58","0.25","-1.03","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","32","97.07","97.19","0.26","-1.13","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","33","96.89","96.92","0.26","-1.04","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","34","98.55","98.92","0.34","-1.46","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","35","93.94","94.58","0.27","-1.66","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","36","89.80","90.31","0.39","-1.65","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","37","88.61","88.78","0.37","-1.29","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","38","88.73","88.86","0.38","-1.26","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","39","94.63","94.90","0.47","-1.49","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","40","94.34","94.56","0.45","-1.42","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","41","92.88","93.05","0.39","-1.31","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","42","90.55","90.90","0.26","-1.36","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","43","88.67","88.87","0.19","-1.14","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","44","82.21","82.49","0.20","-1.23","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","45","79.39","79.16","0.21","-0.73","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","46","77.11","77.00","0.09","-0.73","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","47","72.70","72.06","0.21","-0.32","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","15 Jan 2018","48","71.03","70.22","0.21","-0.15","0.00","0.22","0.2450","0.0181","0.2670"
"WEP","16 Jan 2018","1","75.84","75.55","0.20","-0.65","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","2","74.84","74.34","0.24","-0.48","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","3","75.66","74.90","0.22","-0.20","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","4","70.78","70.04","0.19","-0.20","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","5","69.40","68.61","0.19","-0.15","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","6","69.01","68.35","0.20","-0.29","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","7","69.32","68.58","0.19","-0.20","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","8","69.01","68.32","0.19","-0.25","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","9","69.09","68.32","0.19","-0.16","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","10","69.30","68.58","0.17","-0.19","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","11","70.51","70.00","0.17","-0.40","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","12","75.54","74.91","0.26","-0.38","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","13","80.09","80.10","0.33","-1.09","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","14","80.09","80.12","0.34","-1.11","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","15","75.84","76.00","0.27","-1.17","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","16","81.16","80.73","0.45","-0.76","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","17","89.40","88.81","0.82","-0.97","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","18","89.42","88.85","0.41","-0.59","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","19","89.52","88.87","0.41","-0.50","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","20","89.23","88.88","0.26","-0.66","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","21","89.01","88.88","0.22","-0.84","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","22","89.00","88.94","0.22","-0.90","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","23","88.74","88.94","0.21","-1.16","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","24","88.53","88.87","0.19","-1.27","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","25","87.33","87.40","0.19","-1.01","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","26","88.83","88.68","0.11","-0.71","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","27","88.89","88.94","0.14","-0.94","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","28","93.12","93.12","0.19","-0.94","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","29","89.10","88.91","0.15","-0.70","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","30","88.79","88.91","0.14","-1.01","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","31","89.26","89.41","0.11","-1.00","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","32","93.05","92.98","0.19","-0.86","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","33","93.19","93.17","0.18","-0.90","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","34","88.96","88.99","0.24","-1.01","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","35","87.17","87.37","0.25","-1.19","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","36","84.05","84.31","0.38","-1.38","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","37","83.70","83.29","0.40","-0.74","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","38","84.89","84.77","0.40","-1.02","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","39","85.98","86.02","0.21","-0.99","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","40","86.93","87.00","0.20","-1.01","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","41","85.88","86.00","0.13","-1.00","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","42","92.91","92.98","0.25","-1.06","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","43","89.32","88.89","0.19","-0.50","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","44","81.83","81.25","0.10","-0.27","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","45","79.73","79.17","0.08","-0.26","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","46","77.65","77.01","0.08","-0.18","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","47","73.64","72.75","0.06","0.09","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","16 Jan 2018","48","71.64","70.62","0.23","0.04","0.00","0.22","0.2450","0.0177","0.2609"
"WEP","17 Jan 2018","1","81.27","80.14","0.19","0.20","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","2","77.26","76.59","0.18","-0.25","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","3","76.72","75.54","0.18","0.26","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","4","76.06","74.91","0.02","0.40","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","5","72.59","71.13","0.22","0.50","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","6","71.44","70.11","0.23","0.36","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","7","70.21","69.30","0.21","-0.04","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","8","70.20","69.13","0.22","0.11","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","9","70.40","69.12","0.20","0.34","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","10","71.11","69.81","0.21","0.35","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","11","72.33","71.34","0.20","0.05","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","12","77.52","76.57","0.25","-0.03","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","13","81.55","81.17","0.29","-0.65","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","14","81.16","80.70","0.34","-0.62","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","15","77.61","77.00","0.28","-0.41","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","16","82.81","82.37","0.28","-0.58","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","17","88.94","88.85","0.32","-0.97","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","18","89.31","89.05","0.26","-0.74","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","19","94.77","94.51","0.40","-0.88","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","20","92.85","93.14","0.25","-1.28","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","21","92.66","93.18","0.23","-1.48","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","22","94.62","95.23","0.22","-1.57","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","23","94.13","94.68","0.21","-1.50","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","24","92.64","93.17","0.21","-1.48","0.00","0.22","0.2450","0.0174","0.2555"
"WEP","17 Jan 2018","25","90.94","91.46","0.22","-1.48","0.00","0.22","0.2450","0.0174","0.2555"
