"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Jun 2019","4","CCGT/COGEN/TRIGEN","2561.863","2430.017"
"MG","02 Jun 2019","4","GT","-0.031","-0.031"
"MG","02 Jun 2019","4","IGS","-0.004","-0.004"
"MG","02 Jun 2019","4","ST","49.415","47.886"
"MG","02 Jun 2019","5","CCGT/COGEN/TRIGEN","2528.154","2396.381"
"MG","02 Jun 2019","5","GT","-0.031","-0.031"
"MG","02 Jun 2019","5","IGS","-0.006","-0.006"
"MG","02 Jun 2019","5","ST","49.090","47.547"
"MG","02 Jun 2019","6","CCGT/COGEN/TRIGEN","2506.271","2374.501"
"MG","02 Jun 2019","6","GT","-0.031","-0.031"
"MG","02 Jun 2019","6","IGS","-0.004","-0.004"
"MG","02 Jun 2019","6","ST","48.976","47.431"
"MG","02 Jun 2019","7","CCGT/COGEN/TRIGEN","2474.270","2342.537"
"MG","02 Jun 2019","7","GT","-0.031","-0.031"
"MG","02 Jun 2019","7","IGS","-0.004","-0.004"
"MG","02 Jun 2019","7","ST","48.780","47.251"
"MG","02 Jun 2019","8","CCGT/COGEN/TRIGEN","2463.932","2332.309"
"MG","02 Jun 2019","8","GT","-0.031","-0.031"
"MG","02 Jun 2019","8","IGS","-0.004","-0.004"
"MG","02 Jun 2019","8","ST","48.754","47.237"
"MG","02 Jun 2019","9","CCGT/COGEN/TRIGEN","2452.338","2320.408"
"MG","02 Jun 2019","9","GT","-0.032","-0.032"
"MG","02 Jun 2019","9","IGS","-0.004","-0.004"
"MG","02 Jun 2019","9","ST","50.351","48.813"
"MG","02 Jun 2019","10","CCGT/COGEN/TRIGEN","2446.225","2313.672"
"MG","02 Jun 2019","10","GT","-0.030","-0.030"
"MG","02 Jun 2019","10","IGS","-0.006","-0.006"
"MG","02 Jun 2019","10","ST","48.889","47.341"
"MG","02 Jun 2019","11","CCGT/COGEN/TRIGEN","2441.489","2307.691"
"MG","02 Jun 2019","11","GT","-0.032","-0.032"
"MG","02 Jun 2019","11","IGS","-0.004","-0.004"
"MG","02 Jun 2019","11","ST","48.437","46.985"
"MG","02 Jun 2019","12","CCGT/COGEN/TRIGEN","2440.880","2307.439"
"MG","02 Jun 2019","12","GT","-0.031","-0.031"
"MG","02 Jun 2019","12","IGS","-0.004","-0.004"
"MG","02 Jun 2019","12","ST","48.969","47.544"
"MG","02 Jun 2019","13","CCGT/COGEN/TRIGEN","2461.376","2328.256"
"MG","02 Jun 2019","13","GT","-0.033","-0.033"
"MG","02 Jun 2019","13","IGS","-0.004","-0.004"
"MG","02 Jun 2019","13","ST","48.815","47.340"
"MG","02 Jun 2019","14","CCGT/COGEN/TRIGEN","2468.670","2335.563"
"MG","02 Jun 2019","14","GT","-0.034","-0.034"
"MG","02 Jun 2019","14","IGS","0.040","-0.003"
"MG","02 Jun 2019","14","ST","49.175","47.683"
"MG","02 Jun 2019","15","CCGT/COGEN/TRIGEN","2483.368","2350.995"
"MG","02 Jun 2019","15","GT","-0.029","-0.029"
"MG","02 Jun 2019","15","IGS","1.329","0.131"
"MG","02 Jun 2019","15","ST","49.487","47.980"
"MG","02 Jun 2019","16","CCGT/COGEN/TRIGEN","2496.047","2364.203"
"MG","02 Jun 2019","16","GT","-0.028","-0.028"
"MG","02 Jun 2019","16","IGS","3.408","0.953"
"MG","02 Jun 2019","16","ST","48.724","47.206"
"MG","02 Jun 2019","17","CCGT/COGEN/TRIGEN","2562.360","2430.975"
"MG","02 Jun 2019","17","GT","-0.028","-0.028"
"MG","02 Jun 2019","17","IGS","5.286","1.453"
"MG","02 Jun 2019","17","ST","48.527","47.006"
"MG","02 Jun 2019","18","CCGT/COGEN/TRIGEN","2616.265","2486.325"
"MG","02 Jun 2019","18","GT","-0.029","-0.029"
"MG","02 Jun 2019","18","IGS","8.457","2.791"
"MG","02 Jun 2019","18","ST","48.876","47.377"
"MG","02 Jun 2019","19","CCGT/COGEN/TRIGEN","2657.535","2534.389"
"MG","02 Jun 2019","19","GT","-0.029","-0.029"
"MG","02 Jun 2019","19","IGS","12.648","5.129"
"MG","02 Jun 2019","19","ST","48.990","47.486"
"MG","02 Jun 2019","20","CCGT/COGEN/TRIGEN","2710.186","2587.440"
"MG","02 Jun 2019","20","GT","-0.029","-0.029"
"MG","02 Jun 2019","20","IGS","16.837","7.642"
"MG","02 Jun 2019","20","ST","48.273","46.752"
"MG","02 Jun 2019","21","CCGT/COGEN/TRIGEN","2756.023","2633.681"
"MG","02 Jun 2019","21","GT","-0.031","-0.031"
"MG","02 Jun 2019","21","IGS","19.480","9.125"
"MG","02 Jun 2019","21","ST","46.122","44.597"
"MG","02 Jun 2019","22","CCGT/COGEN/TRIGEN","2784.338","2662.026"
"MG","02 Jun 2019","22","GT","-0.031","-0.031"
"MG","02 Jun 2019","22","IGS","20.977","9.932"
"MG","02 Jun 2019","22","ST","46.162","44.596"
"MG","02 Jun 2019","23","CCGT/COGEN/TRIGEN","2789.452","2667.093"
"MG","02 Jun 2019","23","GT","-0.032","-0.032"
"MG","02 Jun 2019","23","IGS","22.370","10.632"
"MG","02 Jun 2019","23","ST","46.467","44.922"
"MG","02 Jun 2019","24","CCGT/COGEN/TRIGEN","2786.938","2664.599"
"MG","02 Jun 2019","24","GT","-0.032","-0.032"
"MG","02 Jun 2019","24","IGS","22.704","10.692"
"MG","02 Jun 2019","24","ST","46.414","44.875"
"MG","02 Jun 2019","25","CCGT/COGEN/TRIGEN","2780.511","2658.341"
"MG","02 Jun 2019","25","GT","-0.032","-0.032"
"MG","02 Jun 2019","25","IGS","23.325","11.645"
"MG","02 Jun 2019","25","ST","47.386","45.850"
