"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Dec 2019","45","CCGT/COGEN/TRIGEN","2844.041","2666.923"
"MG","02 Dec 2019","45","GT","-0.032","-0.032"
"MG","02 Dec 2019","45","IGS","-0.004","-0.004"
"MG","02 Dec 2019","45","ST","56.018","54.102"
"MG","02 Dec 2019","46","CCGT/COGEN/TRIGEN","2782.736","2606.270"
"MG","02 Dec 2019","46","GT","-0.033","-0.033"
"MG","02 Dec 2019","46","IGS","-0.006","-0.006"
"MG","02 Dec 2019","46","ST","54.450","52.547"
"MG","02 Dec 2019","47","CCGT/COGEN/TRIGEN","2706.170","2528.268"
"MG","02 Dec 2019","47","GT","-0.032","-0.032"
"MG","02 Dec 2019","47","IGS","-0.006","-0.006"
"MG","02 Dec 2019","47","ST","55.600","53.682"
"MG","02 Dec 2019","48","CCGT/COGEN/TRIGEN","2630.348","2450.869"
"MG","02 Dec 2019","48","GT","-0.032","-0.032"
"MG","02 Dec 2019","48","IGS","-0.006","-0.006"
"MG","02 Dec 2019","48","ST","55.659","53.750"
"MG","03 Dec 2019","1","CCGT/COGEN/TRIGEN","2559.108","2379.305"
"MG","03 Dec 2019","1","GT","-0.033","-0.033"
"MG","03 Dec 2019","1","IGS","-0.004","-0.004"
"MG","03 Dec 2019","1","ST","54.647","52.743"
"MG","03 Dec 2019","2","CCGT/COGEN/TRIGEN","2499.523","2318.991"
"MG","03 Dec 2019","2","GT","-0.032","-0.032"
"MG","03 Dec 2019","2","IGS","-0.018","-0.018"
"MG","03 Dec 2019","2","ST","54.158","52.243"
"MG","03 Dec 2019","3","CCGT/COGEN/TRIGEN","2469.639","2289.534"
"MG","03 Dec 2019","3","GT","-0.031","-0.031"
"MG","03 Dec 2019","3","IGS","-0.006","-0.006"
"MG","03 Dec 2019","3","ST","54.494","52.571"
"MG","03 Dec 2019","4","CCGT/COGEN/TRIGEN","2428.498","2247.321"
"MG","03 Dec 2019","4","GT","-0.032","-0.032"
